2025-05-22 21:14:07 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 10348
2025-05-22 21:14:07 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2025-05-22 21:14:07 0 [Note] InnoDB: Uses event mutexes
2025-05-22 21:14:07 0 [Note] InnoDB: Compressed tables use zlib 1.3
2025-05-22 21:14:07 0 [Note] InnoDB: Number of pools: 1
2025-05-22 21:14:07 0 [Note] InnoDB: Using SSE2 crc32 instructions
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=395] with future log sequence number 10315421
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=279] with future log sequence number 10315377
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=409] with future log sequence number 10315377
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=278] with future log sequence number 10315333
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=444] with future log sequence number 10315333
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=277] with future log sequence number 10315289
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=390] with future log sequence number 10315289
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=276] with future log sequence number 10315229
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=315] with future log sequence number 10315229
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=275] with future log sequence number 10315185
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 10315185
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=274] with future log sequence number 10315141
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 10315141
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=273] with future log sequence number 10315097
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=419] with future log sequence number 10315097
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=272] with future log sequence number 10315053
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=400] with future log sequence number 10315053
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=271] with future log sequence number 10315009
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 10315009
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=270] with future log sequence number 10314965
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=413] with future log sequence number 10314965
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=269] with future log sequence number 10314921
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 10314921
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=430] with future log sequence number 10327600
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 10327600
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 10327937
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=423] with future log sequence number 10327540
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 10327540
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=373] with future log sequence number 10327452
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=63] with future log sequence number 10327452
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=388] with future log sequence number 10327296
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=55] with future log sequence number 10327296
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=192] with future log sequence number 10327496
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=350] with future log sequence number 10327496
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=62] with future log sequence number 10327413
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=363] with future log sequence number 10327413
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=60] with future log sequence number 10327374
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=414] with future log sequence number 10327374
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=351] with future log sequence number 10328454
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 10328443
2025-05-22 21:19:05 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=509, page number=3] with future log sequence number 10328476
2025-05-22 21:19:05 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 10147170 is in the future! Current system log sequence number 304401.
